-2.499998456106788947e+00,-2.499998407712411108e+00,-2.499998408443499631e+00
-2.499996312632932316e+00,-2.499996311432313600e+00,-2.499996311723411857e+00
-2.499956841604237034e+00,-2.499949048457150713e+00,-2.499816962083791339e+00
-2.499452780290548404e+00,-2.499211555323198830e+00,-2.494358361942262903e+00
-2.494420830418336177e+00,-2.493176331216076846e+00,-2.242099630393029397e+00
-1.178426907472418517e+00,-1.177431218742706731e+00,-1.178145819849997444e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.813445770971112259e-02,-1.263792124679444240e-01,-8.956254964565947552e-02
-2.477251211197240455e+00,-2.486834379240588699e+00,-2.486808275253834299e+00
-2.499102973661007088e+00,-2.499675792042238331e+00,-2.499675985379846477e+00
-2.499964564957896318e+00,-2.499980567011904409e+00,-2.499983219068736773e+00
-2.499996870945377925e+00,-2.499999539470514343e+00,-2.499999542241420958e+00
-2.499999920289274424e+00,-2.499999920314921020e+00,-2.499999920337003800e+00
-2.499999950052915310e+00,-2.499999956251868216e+00,-2.499999954455099704e+00
-2.499999976552700787e+00,-2.499999987993607231e+00,-2.499999989402720058e+00
-2.499999888701661899e+00,-2.499999837824707249e+00,-2.499999683008802709e+00
-2.499999246640616679e+00,-2.499999246348834081e+00,-2.499999246014388277e+00
-2.499996799170085104e+00,-2.499996799337117714e+00,-2.499996798678179477e+00
-2.499862859084922118e+00,-2.499859776319736770e+00,-2.499657159747689317e+00
-2.499079001952425383e+00,-2.499079083474163188e+00,-2.499078750121872528e+00
-2.498176554290626683e+00,-2.498176143492326418e+00,-2.498175721381161285e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.500000000000000139e-02,-2.302806489256930406e-02,-2.388661890799086140e-02
-2.465029759339237625e+00,-2.490421656380546800e+00,-2.490707234502517853e+00
-2.495990093440436652e+00,-2.499625196316547893e+00,-2.499622527872439992e+00
-2.499907958642691330e+00,-2.499957235596885319e+00,-2.499955915732817946e+00
-2.499980949371034100e+00,-2.499997866355902598e+00,-2.499997969538910514e+00
-2.499999754742802782e+00,-2.499999764609402320e+00,-2.499999765878225588e+00
-2.499999972252433533e+00,-2.499999972255925407e+00,-2.499999973381027640e+00
-2.499999992286896067e+00,-2.499999998433247050e+00,-2.499999998738391849e+00
-2.499999992467737187e+00,-2.499999991996377791e+00,-2.499999989348174356e+00
-2.499999925866034367e+00,-2.499999925803837009e+00,-2.499999893782705040e+00
-2.499999534300747062e+00,-2.499999534031859927e+00,-2.499999534073401364e+00
-2.499964834409583059e+00,-2.499962081072410580e+00,-2.499963996751676465e+00
-2.499313216426632067e+00,-2.499313312632242212e+00,-2.499313249882897825e+00
-2.497365233251224836e+00,-2.496755290966396590e+00,-2.497354522826030987e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.003717218107077211e-03,-1.006191851679205055e-03,-1.008273975786026268e-03
-2.488613777013103601e+00,-2.493105968235092895e+00,-2.482258141222460246e+00
-2.492573724225592979e+00,-2.499094183325865082e+00,-2.499276242082223209e+00
-2.499860384609366104e+00,-2.499837316060390613e+00,-2.499861845739236532e+00
-2.499990355793792585e+00,-2.499989929051650517e+00,-2.499994308515102404e+00
-2.499996531940514188e+00,-2.499998794497651833e+00,-2.499998824441110656e+00
-2.499999819570275950e+00,-2.499999819672083401e+00,-2.499999819620827957e+00
-2.499999957475462775e+00,-2.499999962562668099e+00,-2.499999984911716933e+00
-2.499999957485209201e+00,-2.499999957370977022e+00,-2.499999957473733048e+00
-2.499999931808265963e+00,-2.499999931763773109e+00,-2.499999892682167602e+00
-2.499999618393848433e+00,-2.499999618551234093e+00,-2.499999618483938146e+00
-2.499978890586408209e+00,-2.499978901115470720e+00,-2.499970563207547958e+00
-2.499338986664956241e+00,-2.499338412379636054e+00,-2.499338445950016308e+00
-2.495448830893837400e+00,-2.495344648208821958e+00,-2.490516248686712508e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.482121191911008662e+00,-2.482121628027720295e+00,-2.482118190243147282e+00
-2.496147699964199607e+00,-2.498216537084980260e+00,-2.498281717317131001e+00
-2.499809354051637733e+00,-2.499621864228860346e+00,-2.499809367092234336e+00
-2.499950980316580917e+00,-2.499950942247444186e+00,-2.499958215323182742e+00
-2.499981691014353302e+00,-2.499994573100385420e+00,-2.499994775441725103e+00
-2.499997127391998752e+00,-2.499998789175197800e+00,-2.499998804720933610e+00
-2.499999618690749603e+00,-2.499999571626369654e+00,-2.499999620709548953e+00
-2.499999634650575953e+00,-2.499999843496687468e+00,-2.499999841728626659e+00
-2.499999702509922983e+00,-2.499999705346856338e+00,-2.499999701684548548e+00
-2.499999110762809895e+00,-2.499999110797122448e+00,-2.499999110823665216e+00
-2.499956023666733529e+00,-2.499956200461939115e+00,-2.499946545015408361e+00
-2.499161197889334662e+00,-2.499161038301337179e+00,-2.499161293748013879e+00
-2.490652978789989369e+00,-2.490594738792539342e+00,-2.471170471526764167e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.615769919433934332e-01,-8.626318104440440226e-01,-8.623603729283536579e-01
-2.488924676127116431e+00,-2.356047247606295247e+00,-2.462981958867344279e+00
-2.470855776100612022e+00,-2.497502464006802647e+00,-2.497522556643757330e+00
-2.499800375609342762e+00,-2.499333779830297253e+00,-2.499800455153119660e+00
-2.499926178760053297e+00,-2.499942742392673445e+00,-2.499961930334473781e+00
-2.499992253622406402e+00,-2.499978736610293240e+00,-2.499990980185588185e+00
-2.499993833702609525e+00,-2.499997645095404675e+00,-2.499997668353867830e+00
-2.499997618191531323e+00,-2.499998566282847445e+00,-2.499998618551270368e+00
-2.499998884087988760e+00,-2.499998884893718021e+00,-2.499998884886462491e+00
-2.499997523210016670e+00,-2.499997606071519662e+00,-2.499997606825267393e+00
-2.499875608873674881e+00,-2.499875648775528258e+00,-2.499875578556043809e+00
-2.498492387585255603e+00,-2.498481314317794411e+00,-2.498130665460192912e+00
-2.467999010914830649e+00,-2.467486907592189915e+00,-2.417360241956299394e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.340871125314033296e+00,-2.478494063123088953e+00,-2.477279294440155155e+00
-2.494523682615651161e+00,-2.466298425313190545e+00,-2.496570029643221833e+00
-2.493789722898709371e+00,-2.499159420585865377e+00,-2.499377722914659650e+00
-2.499752489049520410e+00,-2.499846683676117731e+00,-2.499859836065360774e+00
-2.499931174439995463e+00,-2.499960426384144174e+00,-2.499958034831359033e+00
-2.499973081708457556e+00,-2.499984582679799949e+00,-2.499986017577959352e+00
-2.499992114458859493e+00,-2.499988805492428856e+00,-2.499992225298280246e+00
-2.499994807973406452e+00,-2.499995527883106305e+00,-2.499995611197582956e+00
-2.499969997207279970e+00,-2.499987461990673676e+00,-2.499987502558905117e+00
-2.499757468044381259e+00,-2.499757154112597135e+00,-2.499756850529423424e+00
-2.496971079302482632e+00,-2.496909636108949115e+00,-2.490694649183081033e+00
-2.157807575705293246e+00,-2.157601650401943516e+00,-2.157668293279512373e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.178295614400682645e-01,-7.190573265590332053e-01,-7.192152770709495657e-01
-2.370958928228443341e+00,-2.485423297457823200e+00,-2.488747101155558195e+00
-2.471450647264549438e+00,-2.497209351412334133e+00,-2.496985317005239402e+00
-2.495028046589442994e+00,-2.499462496503824571e+00,-2.499402098397849770e+00
-2.499553737696959654e+00,-2.499867518668771993e+00,-2.499874355435928397e+00
-2.499931692820497986e+00,-2.499952148707899724e+00,-2.499955642456690885e+00
-2.499966204226004240e+00,-2.499976729391871988e+00,-2.499976888015810417e+00
-2.499974556975136597e+00,-2.499981746559888141e+00,-2.499981939424463562e+00
-2.499910539900868756e+00,-2.499910201042283120e+00,-2.499910418272461854e+00
-2.499287987748623596e+00,-2.499287626306584187e+00,-2.499287503208027061e+00
-2.491957304813650076e+00,-2.491828473768047392e+00,-2.473493189473648712e+00
-1.203261043358209020e-01,-6.180744257246176959e-02,-1.532821248559555587e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.316504638236388747e+00,-2.316484787303122683e+00,-2.316441194766308609e+00
-2.449385975849919017e+00,-2.488670724327314066e+00,-2.489257815976601673e+00
-2.487097891163933205e+00,-2.497694345897122137e+00,-2.497774594035178541e+00
-2.497450233118546858e+00,-2.499286448877460654e+00,-2.499233523422888847e+00
-2.499498853843133084e+00,-2.499723399002147683e+00,-2.499726673357335116e+00
-2.499867434958281454e+00,-2.499882773264132219e+00,-2.499883612222406182e+00
-2.499920601965570643e+00,-2.499920523061593070e+00,-2.499919910009694046e+00
-2.499646335457531343e+00,-2.499646236936328592e+00,-2.499646141375025721e+00
-2.498353525616992421e+00,-2.498355546497119217e+00,-2.497890159030421220e+00
-2.457696605636578102e+00,-2.457677432090908276e+00,-2.429421546655741615e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.467126870617884826e+00,-2.467750163527177687e+00,-2.467853975719390913e+00
-2.488597916874704108e+00,-2.493251510841884233e+00,-2.493330012344974644e+00
-2.497007175387663924e+00,-2.498019803824109264e+00,-2.498014873512761636e+00
-2.499210245799545760e+00,-2.499296516978852800e+00,-2.499308472763922762e+00
-2.499722096584757303e+00,-2.499722704669563811e+00,-2.499722335898147296e+00
-2.499728745123461771e+00,-2.499728745504224303e+00,-2.499728651629917309e+00
-2.499018196204197295e+00,-2.499018395154653849e+00,-2.499018339824012447e+00
-2.494588386787026657e+00,-2.494487956077408253e+00,-2.492325682415730714e+00
-2.266047450799549168e+00,-2.266046086375030466e+00,-2.265929907406614152e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.198986706426028864e-02,-2.473981030383558960e-02,-2.471779849174280883e-02
-2.489700795406093459e+00,-2.467355640571703645e+00,-2.489689616220554402e+00
-2.496163456449473017e+00,-2.493000193417321153e+00,-2.496402466334648906e+00
-2.498718739146599699e+00,-2.498841568550999259e+00,-2.498851845937651639e+00
-2.499318311621010480e+00,-2.499301850184408202e+00,-2.499075531397221273e+00
-2.498972567098214803e+00,-2.498972676596396436e+00,-2.498972449884630631e+00
-2.497161947257852788e+00,-2.497154847228243213e+00,-2.497126977241945767e+00
-2.482166853487268288e+00,-2.482185601620361393e+00,-2.482186394808817198e+00
-1.483807626443870986e-01,-1.478852485129275585e-01,-1.479379486453814285e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.970512570329439939e-01,-2.991432681848464892e-01,-2.971266722505388480e-01
-2.333116994747540307e+00,-2.493858444727591106e+00,-2.492245626805103864e+00
-2.471731291913230599e+00,-2.496700609470122512e+00,-2.496705517151804887e+00
-2.494354223702934803e+00,-2.496381107690240242e+00,-2.496313272476816891e+00
-2.497085241210395878e+00,-2.497096554544125269e+00,-2.497096832991015258e+00
-2.491227309816677948e+00,-2.491238531679046631e+00,-2.489976717674579287e+00
-2.455434461520499934e+00,-2.455435887526865368e+00,-2.455394350710144113e+00
-2.469381014205417751e-03,-2.469497831688551547e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.565317443798139418e-01,-8.559168735545104045e-01,-8.552441694811425688e-01
-2.243036911290551938e+00,-2.374013102809291897e+00,-2.373629657897522005e+00
-2.469505684151964253e+00,-2.481833677970899821e+00,-2.481741156431917616e+00
-2.491890465525113729e+00,-2.491901583637471607e+00,-2.491906711646110661e+00
-2.478277380599343882e+00,-2.478246961206219900e+00,-2.475103290180663329e+00
-2.401428910636077330e+00,-2.401389509983575810e+00,-2.401434230184666507e+00
-2.437827781219592104e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
